zip,tract
44120,39035183401
44120,39035183402
44120,39035119900
44120,39035119501
44120,39035119502
44120,39035119402
44120,39035121100
44120,39035120802
44120,39035183604
44120,39035183605
44120,39035119701
44120,39035119401
44120,39035121700
44120,39035183100
44120,39035119300
44120,39035183603
44120,39035119702
44121,39035185101
44121,39035185103
44121,39035140301
44121,39035185102
44121,39035140302
44121,39035151200
44121,39035126100
44121,39035140800
44121,39035140400
44121,39035185202
44121,39035187106
44121,39035187105
44121,39035140100
44121,39035170201
44121,39035185201
44121,39035185104
44121,39035185203
44121,39035140500
44122,39035131102
44122,39035131103
44122,39035183502
44122,39035194800
44122,39035185203
44122,39035183200
44122,39035183604
44122,39035183501
44122,39035194900
44122,39035183606
44122,39035122100
44122,39035183300
44122,39035121800
44122,39035187106
44122,39035131104
44122,39035193900
44122,39035183605
44122,39035179101
44122,39035170201
44122,39035188103
44123,39035152501
44123,39035152201
44123,39035152102
44123,39035152202
44123,39035152502
44123,39035152303
44123,39035152301
44123,39035152101
44124,39035172202
44124,39035170101
44124,39035172103
44124,39035170201
44124,39035170202
44124,39035155102
44124,39035179101
44124,39035172102
44124,39035131103
44124,39035196300
44124,39035179102
44124,39035172201
44124,39035185104
44124,39035170102
44124,39035194300
44124,39035172101
44125,39035154700
44125,39035154601
44125,39035154501
44125,39035171203
44125,39035154603
44125,39035154502
44125,39035156101
44125,39035154300
44125,39035171103
44125,39035154100
44125,39035192900
44125,39035194100
44125,39035154400
44125,39035154604
44125,39035115900
44125,39035196100
44125,39035154200
44126,39035181204
44126,39035153104
44126,39035153107
44126,39035153103
44126,39035153106
44126,39035174207
44126,39035153105
44127,39035114600
44127,39035110501
44127,39035110801
44127,39035980100
44127,39035114501
44127,39035114900
44128,39035133103
44128,39035183604
44128,39035120702
44128,39035154700
44128,39035121800
44128,39035188104
44128,39035122200
44128,39035121401
44128,39035171103
44128,39035121700
44128,39035120802
44128,39035120801
44128,39035133104
44128,39035183603
44128,39035188105
44128,39035121900
44128,39035188103
44128,39035122100
44128,39035193900
44128,39035188106
44128,39035194900
44128,39035171104
44128,39035121200
44128,39035121500
44128,39035122300
44128,39035121403
44128,39035188107
44128,39035193800
44129,39035177202
44129,39035137103
44129,39035177103
44129,39035177607
44129,39035177404
44129,39035106500
44129,39035177606
44129,39035177403
44129,39035177608
44129,39035106600
44129,39035177104
44129,39035177405
44129,39035177201
44129,39035177609
44129,39035178201
44129,39035177406
44130,39035137101
44130,39035173106
44130,39035177607
44130,39035173107
44130,39035173103
44130,39035134300
44130,39035177403
44130,39035137103
44130,39035177605
44130,39035178204
44130,39035178102
44130,39035178201
44130,39035177404
44130,39035138110
44130,39035178205
44130,39035177604
44130,39035177606
44130,39035124600
44130,39035173105
44130,39035177103
44130,39035178206
44130,39035173104
44130,39035177101
44130,39035178101
44131,39035182104
44131,39035192300
44131,39035156101
44131,39035107000
44131,39035182103
44131,39035182106
44131,39035156102
44131,39035182105
44132,39035152202
44132,39035152303
44132,39035152604
44132,39035196200
44132,39085200600
44132,39035152502
44132,39085200900
44132,39035152603
44132,39035152301
44132,39035152302
44133,39035175104
44133,39035175103
44133,39035177609
44133,39035175105
44133,39035177607
44133,39035136102
44133,39035136101
44133,39035175201
44133,39035175106
44133,39035175202
44134,39035177406
44134,39035177505
44134,39035177303
44134,39035105900
44134,39035106600
44134,39035177202
44134,39035177302
44134,39035177501
44134,39035177504
44134,39035177608
44134,39035177201
44134,39035177304
44134,39035177609
44134,39035177503
44135,39035123800
44135,39035123603
44135,39035124201
44135,39035981100
44135,39035153103
44135,39035196400
44135,39035124300
44135,39035124500
44135,39035123700
44135,39035980500
44135,39035138107
44135,39035124600
44135,39035123602
44135,39035123601
44135,39035124202
44135,39035138109
44136,39035186103
44136,39035186107
44136,39035186201
44136,39035186202
44136,39035186205
44136,39035186106
44136,39035186104
44136,39035175103
44136,39035186206
44136,39035186203
44137,39035171203
44137,39035171206
44137,39035171104
44137,39035154604
44137,39035171102
44137,39035171204
44137,39035171103
44137,39035132302
44137,39035154502
44137,39035122200
44137,39035171205
44138,39035190503
44138,39035174207
44138,39035190504
44138,39035174203
44138,39035176100
44138,39035134203
44138,39035190502
44138,39035176200
44139,39035184108
44139,39035195700
44139,39035184104
44139,39035184105
44139,39035195800
44139,39035184103
44139,39035184106
44140,39035130105
44140,39035130103
44140,39035130104
44140,39035130106
44141,39035135106
44141,39035136103
44141,39035156102
44141,39153532600
44141,39035135103
44141,39035135105
44141,39153532501
44141,39035135104
44142,39035138106
44142,39035980500
44142,39035138108
44142,39035138110
44142,39035138107
44142,39035177101
44142,39035981100
44142,39035138105
44142,39035138109
44143,39035180102
44143,39035152604
44143,39035180104
44143,39035155102
44143,39035155101
44143,39035196200
44143,39035172103
44143,39035172102
44143,39035180103
44143,39035185104
44143,39035194300
44143,39035152703
44144,39035106400
44144,39035106200
44144,39035106300
44144,39035137101
44144,39035137103
44144,39035106500
44144,39035137102
44144,39035105100
44144,39035106100
44145,39035189112
44145,39035189108
44145,39035189107
44145,39035189109
44145,39035174106
44145,39035189110
44145,39035189111
44145,39035189105
44146,39035194100
44146,39035188104
44146,39035132301
44146,39035133103
44146,39035132200
44146,39035132100
44146,39035132302
44146,39035133104
44146,39035171206
44146,39035195600
44146,39035195700
44147,39035135105
44147,39035136101
44147,39035175202
44147,39035135103
44147,39035136103
44147,39035136102
44149,39035186105
44149,39035186104
44149,39035173107
44149,39103415800
44149,39035186205
44149,39035186206
44149,39035186103
44181,39035980500
44195,39035113101
44199,39035107101
44201,39151710800
44201,39133602000
44201,39133601802
44201,39133601901
44201,39133601902
44201,39133600705
44201,39151710900
44202,39133600200
44202,39055311900
44202,39153530101
44202,39133600401
44202,39133600302
44202,39055311800
44202,39133600301
44202,39153530108
44203,39153531601
44203,39103417200
44203,39153510301
44203,39153532004
44203,39153510500
44203,39153510400
44203,39153531701
44203,39153510200
44203,39153510302
44203,39153510100
44203,39153532003
44203,39153533400
44203,39153533000
44203,39153531702
44203,39153533502
44203,39103417100
44203,39169002902
44203,39153532001
44210,39153532301
44211,39133601600
44212,39103402000
44212,39103416300
44212,39103415100
44212,39103415200
44212,39103415800
44212,39103416000
44212,39103415300
44212,39103415400
44212,39103416400
44212,39103416100
44212,39103400100
44212,39103416200
44214,39103412000
44214,39169002100
44214,39103411001
44214,39169002200
44214,39169002300
44215,39103409002
44215,39103412000
44216,39151711311
44216,39169002902
44216,39153531702
44216,39153531701
44216,39153531602
44216,39151711211
44216,39153531401
44216,39153531500
44217,39103412000
44217,39169002400
44217,39169002500
44217,39169002300
44221,39153520302
44221,39153520106
44221,39153520400
44221,39153520202
44221,39153520103
44221,39153507600
44221,39153532902
44221,39153520600
44221,39153520104
44221,39153520105
44221,39153530603
44221,39153530700
44221,39153520500
44221,39153520201
44222,39153520400
44223,39153508000
44223,39153520301
44223,39153532902
44223,39153520302
44223,39153520201
44223,39153532600
44223,39153520202
44223,39153532901
44223,39153520400
44224,39153520600
44224,39153534000
44224,39153530502
44224,39153530604
44224,39153532902
44224,39153530603
44224,39153530605
44224,39133601600
44224,39153530501
44224,39153530606
44224,39153530402
44224,39153530700
44224,39153530401
44230,39103417200
44230,39153532001
44230,39169002902
44230,39169003000
44230,39169002901
44231,39055312000
44231,39133600102
44231,39133600602
44231,39133600603
44231,39133600103
44231,39055312100
44231,39155930600
44232,39153531401
44233,39103405000
44233,39103400100
44233,39035136102
44233,39103404000
44234,39133600102
44234,39133600200
44234,39055312000
44235,39005970100
44235,39103410000
44235,39103411001
44236,39153530105
44236,39153532600
44236,39153534000
44236,39153533200
44236,39153532701
44236,39153532703
44236,39153533101
44236,39133600401
44236,39153533102
44236,39153534100
44236,39133600402
44237,39153534000
44240,39133601200
44240,39133601300
44240,39133601501
44240,39133601503
44240,39133601701
44240,39133601502
44240,39153530800
44240,39133601801
44240,39153530502
44240,39133601702
44240,39133601400
44240,39153530501
44240,39133601802
44240,39133601600
44240,39133600402
44241,39133601600
44241,39133600401
44241,39133600500
44241,39133600403
44241,39133600402
44242,39133601502
44243,39133601502
44250,39153503701
44251,39103412000
44253,39103403001
44253,39093095100
44253,39093094100
44253,39103403002
44253,39103409001
44254,39103409002
44254,39103412000
44254,39103411001
44254,39103409001
44254,39103411002
44254,39103410000
44255,39133600200
44255,39133600500
44255,39133600403
44255,39133600102
44255,39133600602
44256,39103407000
44256,39103408201
44256,39103404000
44256,39103408003
44256,39103403001
44256,39103416100
44256,39103409001
44256,39103413000
44256,39103405000
44256,39153532301
44256,39103408002
44256,39103408302
44256,39103408001
44256,39103408301
44256,39103403002
44256,39103409002
44256,39093095100
44256,39103406000
44256,39103412000
44256,39103408100
44256,39103416200
44256,39103408202
44256,39103402000
44258,39103408100
44260,39153531001
44260,39133602100
44260,39151711000
44260,39133601802
44260,39153531102
44260,39133601702
44260,39133602000
44260,39153531002
44260,39151711111
44262,39153520106
44262,39153530800
44262,39153520105
44264,39153532600
44264,39153532502
44264,39153532706
44264,39153532302
44264,39153532901
44264,39153532902
44265,39133602000
44266,39133601000
44266,39133600800
44266,39133600704
44266,39133600706
44266,39133600602
44266,39133600500
44266,39133601701
44266,39133600705
44266,39133601100
44266,39133601702
44266,39133600901
44266,39133600902
44266,39133601801
44266,39133600703
44266,39133601802
44266,39133600402
44266,39133601600
44270,39169003500
44270,39169003400
44270,39103417300
44270,39169003000
44270,39103413000
44270,39169002500
44270,39169002902
44272,39133601802
44272,39133601902
44272,39133601801
44272,39133602000
44272,39133600705
44272,39133600706
44273,39103413000
44273,39103407000
44273,39103412000
44273,39169002500
44274,39103417200
44275,39093097100
44275,39103409001
44275,39103410000
44275,39093094100
44276,39169003400
44276,39169002400
44276,39169000900
44276,39169002500
44276,39169003500
44278,39133601702
44278,39133601701
44278,39153530800
44278,39153520106
44278,39153531001
44278,39153502200
44278,39153530903
44278,39153530901
44278,39153530902
44278,39153502700
44280,39093091200
44280,39103416200
44280,39103403002
44280,39093095100
44280,39103415800
44280,39103404000
44280,39103402000
44281,39103417300
44281,39103413000
44281,39153532003
44281,39103417200
44281,39103405000
44281,39153506100
44281,39169002902
44281,39153533502
44281,39103417000
44281,39103407000
44281,39103406000
44281,39153533501
44281,39103417100
44285,39133600800
44286,39153532502
44286,39153532301
44286,39153532501
44286,39153532302
44287,39169002100
44287,39169002300
44287,39103411001
44287,39103410000
44287,39005970100
44287,39169002200
44288,39133600602
44288,39155933700
44288,39133600603
44301,39153504500
44301,39153506800
44301,39153504400
44301,39153505300
44301,39153504600
44301,39153504700
44301,39153505900
44301,39153505600
44301,39153504800
44302,39153506400
44302,39153507202
44302,39153506500
44302,39153506600
44302,39153508301
44302,39153506100
44302,39153506800
44303,39153506400
44303,39153506600
44303,39153508301
44303,39153507202
44303,39153507300
44303,39153507400
44303,39153507201
44303,39153507203
44304,39153508301
44304,39153507400
44304,39153501100
44304,39153508900
44304,39153504100
44304,39153509000
44304,39153501700
44304,39153503100
44305,39153502200
44305,39153503701
44305,39153502700
44305,39153503800
44305,39153508900
44305,39153502500
44305,39153502600
44305,39153503702
44305,39153502800
44305,39153503400
44305,39153530902
44305,39153530901
44305,39153503600
44305,39153509000
44305,39153502300
44305,39153501100
44305,39153531001
44305,39153530903
44306,39153504600
44306,39153503100
44306,39153503200
44306,39153504700
44306,39153503600
44306,39153503300
44306,39153503500
44306,39153531103
44306,39153503400
44306,39153503800
44306,39153508900
44306,39153504100
44306,39153531802
44307,39153506700
44307,39153508399
44307,39153506800
44307,39153508600
44307,39153501800
44307,39153501900
44307,39153508301
44307,39153505200
44307,39153508800
44308,39153506800
44308,39153507400
44308,39153508900
44308,39153508301
44308,39153501100
44309,39153506800
44310,39153507400
44310,39153502200
44310,39153507203
44310,39153502102
44310,39153530901
44310,39153501100
44310,39153507500
44310,39153502101
44310,39153507600
44311,39153508900
44311,39153508301
44311,39153505200
44311,39153504100
44311,39153504500
44311,39153505300
44311,39153504200
44311,39153501700
44311,39153501900
44311,39153506800
44311,39153504600
44312,39153531101
44312,39153503800
44312,39153503600
44312,39153531102
44312,39153503701
44312,39133602100
44312,39153503702
44312,39153531002
44312,39153531001
44312,39153531401
44312,39153531802
44312,39153531103
44312,39153531405
44312,39153531500
44312,39153532999
44313,39153507102
44313,39153520301
44313,39153507101
44313,39153532901
44313,39153507202
44313,39153508000
44313,39153532202
44313,39153507203
44313,39153532302
44313,39153506400
44313,39153507201
44313,39153507500
44313,39153506100
44314,39153510200
44314,39153505600
44314,39153505700
44314,39153505500
44314,39153505900
44314,39153505800
44314,39153505200
44314,39153508399
44314,39153505400
44315,39153503800
44316,39153503400
44316,39153503600
44317,39153504700
44317,39153505900
44319,39153505900
44319,39153510302
44319,39153531802
44319,39153531601
44319,39153533000
44319,39153531500
44319,39153531801
44319,39153504800
44319,39153505800
44319,39153531602
44319,39153531702
44319,39153531103
44320,39153506100
44320,39153510200
44320,39153506700
44320,39153533400
44320,39153508800
44320,39153506500
44320,39153507102
44320,39153506200
44320,39153508399
44320,39153532004
44320,39153508600
44320,39153506400
44321,39153532004
44321,39103406000
44321,39153533400
44321,39153533502
44321,39153532301
44321,39153533501
44325,39153508900
44325,39153508301
44326,39153508301
44328,39153508301
44333,39103405000
44333,39153533502
44333,39153532302
44333,39153532301
44333,39153533501
44333,39153532502
44333,39153507102
44333,39153532901
44333,39153532202
44333,39153533400
44334,39153532202
44396,39153506800
44401,39099813300
44401,39099812900
44401,39099812800
44402,39155930300
44402,39155930400
44402,39155930500
44402,39155930800
44403,39155931200
44403,39155931300
44403,39155931400
44404,39155930102
44404,39155930101
44405,39099810100
44405,39099813800
44405,39099810300
44405,39099813700
44405,39099810900
44405,39099810200
44406,39099812100
44406,39099811500
44406,39099813500
44406,39099812200
44406,39099812302
44406,39099812002
44406,39099812602
44406,39099813400
44406,39099812900
44406,39099812603
44408,39099813600
44408,39029950300
44408,39029951400
44408,39029950200
44408,39029950100
44408,39099813500
44408,39029950400
44408,39099813400
44410,39155930200
44410,39155933002
44410,39155931000
44410,39155930900
44410,39155930300
44410,39155930800
44410,39155931100
44411,39133600706
44411,39133601902
44411,39133601901
44412,39133600706
44412,39099812800
44412,39133600704
44412,39133601902
44413,39029951400
44413,39029950100
44413,39029951500
44415,39029951100
44416,39099812900
44417,39155930200
44417,39155930101
44417,39155931100
44417,39155930300
44418,39155930200
44418,39155930102
44418,39155931300
44418,39155931100
44420,39155932200
44420,39155933900
44420,39155933302
44420,39155932500
44420,39155932300
44420,39155932000
44420,39155931200
44420,39155931900
44422,39099812200
44423,39029951000
44423,39029951200
44423,39029950800
44424,39155930102
44425,39155931200
44425,39155931601
44425,39099810900
44425,39155931700
44425,39155932000
44425,39155931400
44425,39155931602
44425,39155931300
44425,39155931500
44425,39155931900
44427,39029951200
44427,39019720100
44427,39029951000
44428,39007001301
44428,39155930200
44428,39155930101
44428,39155930102
44429,39099812800
44429,39133600706
44430,39155933100
44430,39155930600
44430,39155933700
44430,39155920700
44431,39029951100
44431,39029951400
44431,39029950400
44431,39029950300
44432,39029951100
44432,39029951400
44432,39029951000
44432,39029951200
44432,39029951300
44432,39029950400
44432,39029951700
44432,39029951600
44436,39099810900
44436,39099810800
44436,39099811001
44436,39099811100
44436,39099810100
44436,39099811002
44437,39099812500
44437,39155932500
44437,39155933302
44438,39155930102
44438,39155931400
44438,39155931300
44438,39155931500
44439,39155930500
44440,39155933302
44440,39155933301
44440,39099812700
44440,39155932802
44440,39099812500
44440,39155933400
44441,39029951500
44441,39029951400
44441,39029951600
44442,39099811002
44442,39099813600
44443,39099813600
44443,39029950100
44443,39099813500
44444,39133600706
44444,39099812800
44444,39155933700
44444,39155933600
44444,39155933500
44444,39133600704
44445,39029950400
44445,39029950100
44445,39029951400
44446,39155933301
44446,39155932702
44446,39155932000
44446,39155932701
44446,39155921600
44446,39155933302
44446,39155921500
44446,39155933900
44446,39155931200
44446,39155932801
44446,39155932900
44446,39155932802
44446,39155932600
44449,39099813000
44449,39133601902
44449,39099813300
44449,39099812900
44450,39155930200
44450,39155930500
44450,39155930300
44450,39155930400
44451,39099812900
44451,39099812800
44451,39099812700
44452,39099813600
44452,39099813500
44453,39155930102
44454,39029950100
44454,39099813600
44455,39029951400
44455,39029951600
44460,39029950700
44460,39099813400
44460,39029951000
44460,39029950400
44460,39029950900
44460,39029950600
44460,39029950800
44460,39099813300
44460,39099812900
44460,39029950300
44460,39029950500
44470,39155930600
44470,39155933700
44470,39133600103
44471,39099810600
44471,39099810900
44471,39099810700
44471,39099810800
44471,39099811001
44471,39099801300
44473,39155931200
44473,39155931100
44473,39155931300
44481,39155920500
44481,39155933301
44481,39155921200
44481,39155930800
44481,39155930400
44481,39155933800
44481,39155933100
44481,39155920600
44481,39155933700
44481,39155930600
44481,39155933400
44481,39155920900
44481,39099812700
44481,39155920300
44481,39155921000
44481,39155920800
44481,39155930700
44481,39155933500
44481,39155920700
44481,39155931000
44481,39155920400
44483,39155921100
44483,39155933800
44483,39155931000
44483,39155921600
44483,39155921400
44483,39155920600
44483,39155921300
44483,39155930700
44483,39155921500
44483,39155920500
44483,39155920400
44483,39155920300
44483,39155920800
44483,39155921200
44483,39155930800
44484,39155932801
44484,39155932900
44484,39155920500
44484,39155921300
44484,39155921500
44484,39155933001
44484,39155920400
44484,39155921600
44484,39155933002
44484,39155921400
44484,39155931200
44484,39155933301
44485,39155921000
44485,39155920600
44485,39155920700
44485,39155921200
44485,39155920800
44485,39155920900
44485,39155933100
44485,39155930700
44490,39029950300
44490,39099813400
44490,39029950400
44491,39155930800
44491,39155930500
44491,39155930600
44491,39055312100
44491,39133600103
44492,39029951400
44493,39029951000
44501,39099813700
44502,39099801100
44502,39099801000
44502,39099801300
44502,39099801400
44502,39099801600
44502,39099804000
44502,39099813900
44502,39099801200
44502,39099801700
44502,39099802500
44502,39099811300
44502,39099813700
44502,39099814000
44503,39099814000
44503,39099813700
44504,39099804300
44504,39099804000
44504,39099814000
44504,39099804100
44504,39155931900
44504,39099804200
44505,39099810100
44505,39099813800
44505,39155931900
44505,39099800600
44505,39155933900
44505,39099810900
44505,39099813700
44505,39099804200
44505,39155932000
44505,39099804300
44505,39099800400
44505,39099804100
44505,39099800500
44505,39099800300
44505,39155931700
44505,39099804000
44505,39099814000
44506,39099800300
44506,39099810200
44506,39099800600
44506,39099813700
44507,39099813700
44507,39099801600
44507,39099802400
44507,39099801500
44507,39099811300
44507,39099802100
44507,39099813900
44507,39099802300
44507,39099801700
44509,39099802800
44509,39099803000
44509,39099814100
44509,39099802701
44509,39099812400
44509,39099802600
44509,39099802900
44509,39099812301
44510,39099814100
44510,39099814000
44511,39099802702
44511,39099813900
44511,39099812301
44511,39099802300
44511,39099802701
44511,39099802400
44511,39099802800
44511,39099812302
44511,39099812100
44511,39099802500
44511,39099811400
44511,39099811500
44512,39099811300
44512,39099812001
44512,39099811700
44512,39099811901
44512,39099811500
44512,39099811902
44512,39099811400
44512,39099811800
44512,39099811600
44512,39099801500
44512,39099812002
44513,39099812001
44514,39099812002
44514,39099813600
44514,39099811001
44514,39099813500
44514,39099801400
44514,39099811002
44514,39099811901
44514,39099811902
44514,39099811300
44514,39099812001
44514,39099811200
44514,39099810700
44515,39099812500
44515,39099812601
44515,39099812602
44515,39099812302
44515,39099812400
44515,39099812603
44515,39099812301
44555,39099814000
44601,39133602000
44601,39133601901
44601,39099813000
44601,39151710300
44601,39151710700
44601,39151712700
44601,39151712800
44601,39151710600
44601,39151710800
44601,39151710400
44601,39029950900
44601,39151710500
44601,39151710900
44601,39151710200
44606,39169001700
44606,39169001400
44606,39169003300
44606,39169003700
44607,39019720100
44608,39151714801
44608,39157020100
44608,39151714802
44609,39099813300
44609,39099813000
44609,39029950800
44609,39099813200
44609,39029950900
44610,39075976301
44611,39075976500
44611,39075976600
44611,39169001900
44612,39157020300
44612,39151714901
44612,39151714802
44612,39157020400
44612,39157020200
44613,39151714801
44614,39151711202
44614,39151711211
44614,39151711411
44614,39151711312
44614,39153531701
44614,39151711212
44614,39169003100
44614,39153531702
44614,39153531602
44614,39151711311
44615,39019720300
44615,39019720600
44615,39019720400
44615,39019720100
44615,39019720500
44615,39019720700
44615,39019720200
44617,39075976801
44618,39169001100
44618,39151714702
44618,39169003200
44618,39169003100
44618,39169003300
44618,39169001700
44619,39099813300
44620,39019720400
44621,39157021600
44621,39157022002
44621,39067975800
44621,39019720700
44621,39157021200
44621,39067975700
44622,39157020400
44622,39157020700
44622,39157020900
44622,39157021400
44622,39157021100
44622,39157020200
44622,39157020800
44622,39157020500
44622,39157020600
44622,39157020300
44624,39075976301
44624,39169001700
44624,39157020100
44624,39157020500
44624,39151714801
44624,39075976302
44625,39029951000
44625,39029950900
44625,39029951200
44625,39019720100
44626,39151714902
44626,39151714802
44626,39151713201
44626,39157020300
44626,39151714901
44627,39075976301
44627,39075976302
44627,39169001700
44627,39169001800
44627,39075976400
44628,39075976600
44628,39075976500
44628,39083006700
44629,39157021900
44629,39157021800
44629,39157021500
44630,39151711122
44632,39151711000
44632,39151710900
44632,39151711121
44632,39133602100
44632,39133602000
44632,39151711112
44632,39151711111
44633,39075976400
44634,39029950900
44634,39029951000
44634,39151712800
44636,39169003300
44637,39075976500
44637,39075976600
44637,39031961100
44638,39005970900
44638,39169001900
44638,39075976500
44639,39019720700
44640,39151710400
44641,39151712400
44641,39151712500
44641,39151700200
44641,39151710900
44641,39151712602
44641,39151712700
44641,39151712800
44641,39151713000
44641,39151713100
44641,39151712601
44643,39157020400
44643,39019720400
44643,39151714902
44643,39151714901
44644,39019720200
44644,39019720300
44645,39169000900
44645,39151711202
44645,39169003100
44645,39153531701
44645,39169002500
44645,39169003000
44646,39151713402
44646,39151713600
44646,39151711411
44646,39151714200
44646,39151713700
44646,39151711412
44646,39151711402
44646,39151715000
44646,39151713502
44646,39151714600
44646,39151713501
44646,39151711312
44646,39151711311
44646,39151714400
44646,39151713300
44646,39151714302
44647,39151711312
44647,39151711412
44647,39151711202
44647,39151714701
44647,39151715000
44647,39151714400
44647,39151711411
44647,39151714702
44647,39151714100
44647,39151713700
44647,39151714200
44647,39151714000
44647,39151713900
44648,39151715000
44650,39151710400
44651,39019720600
44651,39019720100
44652,39151712102
44653,39157021200
44654,39075976700
44654,39075976500
44654,39075976802
44654,39075976600
44654,39075976302
44654,39031961000
44654,39075976801
44654,39075976301
44654,39075976400
44656,39157020400
44656,39157020300
44656,39019720400
44657,39019720200
44657,39151712800
44657,39029951000
44657,39151712900
44657,39029950900
44657,39151713000
44657,39019720300
44657,39019720100
44659,39169001700
44660,39075976301
44661,39075976500
44662,39151714600
44662,39151714801
44662,39151714702
44662,39169003300
44662,39169001700
44662,39151714901
44662,39151713202
44662,39151714802
44662,39151713300
44663,39157021800
44663,39157020400
44663,39157020900
44663,39157020500
44663,39157021100
44663,39157021000
44663,39157020800
44663,39157021500
44663,39157021200
44663,39157020700
44663,39157021400
44665,39029950900
44666,39151714702
44666,39151714701
44666,39169003100
44666,39151711202
44667,39169003300
44667,39169003200
44667,39169003100
44667,39169000900
44667,39169001400
44667,39169001100
44667,39169001200
44667,39169001300
44667,39169003700
44667,39169001000
44669,39151712800
44669,39151712900
44669,39151713000
44670,39151713000
44671,39157020400
44672,39099813200
44672,39099813000
44675,39157021600
44675,39157021200
44675,39019720700
44675,39019720400
44675,39157020400
44676,39169001800
44676,39169002000
44676,39169001900
44676,39075976500
44676,39075976400
44677,39169000800
44677,39169002500
44677,39169000900
44677,39169002400
44678,39157020400
44679,39157022002
44680,39157020200
44680,39157020100
44680,39151714802
44680,39157020500
44681,39157021300
44681,39075976801
44681,39157021400
44681,39157020500
44681,39075976302
44682,39157021500
44683,39067975700
44683,39157021500
44683,39157022001
44683,39157022002
44683,39067975800
44683,39157021900
44683,39157021600
44685,39153531401
44685,39151711112
44685,39151711111
44685,39151711121
44685,39153531102
44685,39153532999
44685,39153531500
44685,39151711000
44685,39151711122
44685,39153531405
44687,39075976302
44688,39151713000
44688,39151714902
44688,39019720400
44688,39019720300
44689,39151714801
44689,39075976302
44690,39075976302
44691,39169001900
44691,39169000500
44691,39169002100
44691,39169001700
44691,39005970900
44691,39169000700
44691,39169000800
44691,39169000300
44691,39169000900
44691,39169002000
44691,39169980000
44691,39169000100
44691,39169000200
44691,39169000600
44691,39169001400
44691,39169002300
44691,39169003700
44691,39169002400
44691,39169001800
44693,39067975800
44695,39019720700
44695,39067975700
44697,39157020300
44699,39157022002
44699,39157021900
44699,39059977100
44699,39067975800
44702,39151701000
44702,39151700100
44702,39151701800
44702,39151701700
44702,39151701500
44703,39151700100
44703,39151700800
44703,39151701700
44703,39151701000
44703,39151700600
44704,39151702100
44704,39151701800
44704,39151700100
44704,39151713100
44704,39151700500
44705,39151712400
44705,39151712300
44705,39151700500
44705,39151701800
44705,39151700300
44705,39151700400
44705,39151700200
44705,39151712202
44706,39151714901
44706,39151701300
44706,39151702500
44706,39151702300
44706,39151714600
44706,39151714802
44706,39151713202
44706,39151713300
44706,39151701500
44706,39151714400
44706,39151713201
44707,39151700100
44707,39151701500
44707,39151702300
44707,39151701800
44707,39151702100
44707,39151713100
44707,39151714901
44707,39151713201
44707,39151702500
44707,39151713000
44708,39151701000
44708,39151713402
44708,39151711502
44708,39151713401
44708,39151711402
44708,39151701100
44708,39151711600
44708,39151701300
44708,39151711501
44708,39151701500
44708,39151711322
44708,39151701200
44708,39151713501
44708,39151700800
44709,39151711800
44709,39151711700
44709,39151700800
44709,39151700600
44709,39151712201
44709,39151700700
44710,39151713401
44710,39151713402
44710,39151701300
44710,39151702500
44710,39151701200
44710,39151713300
44711,39151700700
44714,39151700600
44714,39151700200
44714,39151712202
44714,39151700500
44714,39151700400
44714,39151700300
44714,39151712300
44714,39151700700
44714,39151712201
44714,39151711700
44718,39151711402
44718,39151700700
44718,39151711502
44718,39151711321
44718,39151711800
44718,39151700800
44718,39151711600
44718,39151711312
44718,39151711322
44720,39151711311
44720,39151711121
44720,39151711900
44720,39151711800
44720,39151711312
44720,39153532999
44720,39151711122
44720,39151711321
44720,39153531401
44720,39151712201
44720,39151712000
44720,39151712111
44720,39153531500
44720,39151712112
44721,39151712202
44721,39151712700
44721,39151712112
44721,39151712102
44721,39151712201
44721,39151711000
44721,39151710900
44721,39151711122
44721,39151712300
44730,39151713100
44730,39151712500
44730,39151713000
44730,39151712400
44730,39019720300
44730,39151701800
44735,39151711322
44767,39151712111
44802,39063000200
44802,39147963100
44802,39175938100
44804,39063000100
44804,39063000200
44805,39005970800
44805,39005970500
44805,39005970100
44805,39005970600
44805,39005971000
44805,39005970300
44805,39005970400
44805,39005970700
44805,39005970200
44805,39139002900
44805,39005970900
44807,39147962500
44807,39077916200
44807,39077916100
44807,39077915900
44807,39147963800
44809,39147963100
44811,39147962600
44811,39077916000
44811,39147962500
44811,39143962100
44811,39077915900
44811,39043041800
44811,39143962200
44811,39077916100
44813,39083006900
44813,39139003001
44813,39117965100
44813,39139003002
44813,39139002000
44814,39043040300
44815,39147962700
44816,39043040300
44817,39173022500
44817,39063000100
44817,39063000300
44817,39173022100
44817,39063000200
44817,39173022200
44817,39173022300
44818,39033974100
44818,39147963800
44818,39147962500
44818,39033974200
44820,39033974600
44820,39033974100
44820,39033974300
44820,39033974700
44820,39033974500
44820,39033974200
44820,39033974400
44822,39083007600
44822,39005971100
44822,39083006802
44822,39083006900
44822,39139003002
44824,39143962100
44824,39043041800
44824,39043041700
44825,39033974100
44826,39077916600
44826,39077916500
44826,39077915400
44826,39043040300
44827,39033974900
44827,39139002500
44827,39033974700
44827,39033974800
44827,39139002300
44827,39033974100
44828,39147962500
44830,39173022200
44830,39147962700
44830,39063000200
44830,39063000100
44830,39147962800
44830,39147962900
44830,39147963100
44830,39147963000
44833,39033974700
